id	filename	md5	size	state
18bd993a-4313-49e9-8dd1-74f411853886	58152fdd-7c80-4d93-9c79-ca078a9504fc_wgs_gdc_realn.cr.igv.reheader.seg.txt	605c967e3bf56a4b331e8a8c90fc47bd	57280	released
879297cc-5afe-48aa-9a38-e8b1c6fe0a32	d30c9651-0eee-4446-aa6f-5dbbb1c3cab4.wxs.aliquot_ensemble_masked.maf.gz	6cd127822bc49e71fbb633e1c9ab0526	522307	released
10fb8623-60fe-42d2-b2c4-eda0d183dd2e	e7087d6e-449a-4513-a4a1-c81b8a767d53.somatic_sv.vcf.gz	03360316803df7febc80bfa67f469783	64333	released
5b03caad-4a75-4c4b-a00f-527e31428727	0a3507dc-d855-4d40-86c8-131b9b074051.wxs.pindel.raw_somatic_mutation.vcf.gz	e48f3cf8ba6672bb1d1350832b088c22	22533	released
29de7bd5-31ca-417d-81b3-53312ce88310	658cce05-0e96-4853-a4a9-f32392268369.wxs.muse.raw_somatic_mutation.vcf.gz	a0b072c0b259cf787cda5f5853bc0760	122961	released
3ac6429c-f959-46e3-8ed8-1f238815c134	e62c0d09-5eb0-4cf6-b59e-7ee39e201e6d.wxs.pindel.raw_somatic_mutation.vcf.gz	dd3802687bfe240e611702cc076f2131	52385	released
c32a6b88-88d5-4389-a0e2-fd033537f98e	LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_G01_680340.birdseed.data.txt	5455c0167a4c0621128c48ec9fb480d3	20851954	released
55c68ac4-2287-4eb0-9284-529a554b4dc9	TCGA-LUAD.5eb7654c-6209-4817-96eb-b7b0b40d6170.ascat3.gene_level_copy_number.v36.tsv	0f226e464cd7a228ec48e417d90da87e	3445493	released
85d88c64-b83f-42c8-805c-f8894bfd56ec	430458f1-86d8-4ec8-a8fe-6a58ac832bdd.rna_seq.star_splice_junctions.tsv.gz	7c82bda3bd52d2f2bdb7c4ad106f9a16	3234909	released
4aa5efd2-3254-4a8a-a56f-f8108738905c	LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_G01_680340.CEL	3947e76f3405f92edfb355cea833deb3	69084481	released
b4b22a2a-960a-42d3-96a0-1bf1044dac48	adbb5f4d-8900-4e67-b853-9f94d657c72c.wgs.gatk4.copy_number_variation.supplementary.tar.gz	44f7009fe610110b88736d5942cc6f1d	280154193	released
1bc944c0-d142-4985-b35c-3adba094800e	88820993-0b6b-4941-bfcc-6ca494e995c7.wxs.mutect2.raw_somatic_mutation.vcf.gz	aeddbd3358f08f72c85bc7685f54bfcc	167393	released
150af798-5d55-453e-a201-f2213b92c43f	80e03a98-f4e8-42a8-9b6e-5b502222690b.wxs.aliquot_ensemble_raw.maf.gz	adf5525cb6b3c08af0dd14a6c09017b7	197580	released
fc20f407-a3f3-474e-b5d2-ae1938d46aec	TCGA_LUAD.2317bf70-828e-46ae-a626-5bd40e6f8096.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	fc50c9850a7186ffe5865748d5bdf96c	3195139	released
fa29fa6f-5388-49c4-a447-2442a4b9773c	EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_B06_585268.grch38.seg.v2.txt	cbd31903036dcac682e0a6981d597bdb	27182	released
d8b65762-1a5d-402d-b81c-4ad32bc22ac8	TCGA-LUAD.4af4ed2e-613b-4183-ac39-47a1ec773987.star_fusion.rna_fusion.tsv	7a8ca22b640124300e75ac508a2ea5f7	14141	released
9d39810c-0c3c-4ca8-b93a-049c8b172c7b	TCGA-LUAD.5eb7654c-6209-4817-96eb-b7b0b40d6170.ascat3.allelic_specific.seg.txt	df41f028015c21bb5c1e28db5fe7fde1	6380	released
4d2d651a-9705-4eaa-a72c-4f5a1e43c8ac	TCGA_LUAD.39432c74-0330-45c7-9f1b-00432c6e1e30.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	4245e4e90890fbc17f9a0b9f988978b4	48950697	released
ce46ac67-6a51-4a71-9b5c-3412c8576c8c	430458f1-86d8-4ec8-a8fe-6a58ac832bdd.rna_seq.genomic.gdc_realn.bam	cea82807477ee940d669c2641b1975ea	12489131906	released
c6a4be48-9ef3-411d-a110-3320b1b433c9	512535a5-8ed9-4f3b-a864-da55595c8f63.wxs.MuTect2.aliquot.maf.gz	6483f8c8d8e3c7f4090e17d35af4b05b	2833206	released
f05a16af-901d-478a-a5fa-cdd251e9ce08	19aa1736-30b3-4ed9-b827-373a79b8de70.wxs.aliquot_ensemble_raw.maf.gz	0dd32242c0e1438a822f69cc88026904	99862	released
c4d6b918-80a9-4012-be22-63d1cd706e3e	TCGA-LUAD.837c4145-4dda-4a7c-b01b-0be687d13b3c.ascat2.allelic_specific.seg.txt	17cf4785b1324042e4a019f1bb7e982f	14237	released
f5a1885b-e4f8-4556-a64f-99a972a4ce32	TCGA-LUAD.3029d9dc-7f61-420d-a252-0edea22efc63.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	6e48f79cb34697db1618c0c20455775d	1682418	released
63831af6-6fc6-4e4b-a2c4-45af6ff36f5a	84974264-b654-4f88-bdd4-0ee18f90d7d8.wxs.aliquot_ensemble_raw.maf.gz	8c77932ab6b554d090457bd27eb66871	358847	released
2ff8c6ec-c503-4aa5-8a8f-ba21048f0209	5a304a71-4dac-42bb-b16b-f3993e87a6d7.somatic.SV.bedpe	4d9aa9e404f49ed71644075de12c9132	4355	released
34062630-3744-4524-b8a4-159dd5b76da7	ed30ab10-5d65-4aeb-ba72-ec3e9b768cd3.rna_seq.star_splice_junctions.tsv.gz	b42149713558630203134d4aebb8033e	1900895	released
7bc3cd14-2ed5-49cd-bff8-602b741bff8a	872ff828-53a2-4c1f-8732-4212e710c9ed.mirbase21.isoforms.quantification.txt	812da06d88397161ef79d166efee457d	379187	released
79c598e0-7274-40b3-b1f6-371e830d7187	TCGA-50-5939-01A-01-TS1.a75a4c4e-3fd0-454e-96a7-9657c5139a81.svs	60109559fea0aa66fbd44a2d656d8c0f	231503355	released
45264de8-3ecc-4579-9b53-f1941f99a19c	f3d25747-8ca3-440d-a410-c9abeb2a6b4b.somatic.SV.bedpe	c5c32ab205cea0fe9751dacfdabf4ac4	6460	released
1afb5a58-0dbb-49cd-babb-a2288b2a16be	e89b82ba-fae8-40f0-8926-19636fc0a279.wgs.gatk4.copy_number_variation.supplementary.tar.gz	f33c79157921ad9203443f4c62392a49	274627072	released
8148f34c-1ddd-454a-8761-8b76e97e8534	4a39a182-e583-4ff0-a8f0-f73b0f5c4f20.rna_seq.augmented_star_gene_counts.tsv	4b5d514b2aa04892b35a766af78e6ea7	4221589	released
a48b5e2a-99c9-4c58-81bb-17de3760421d	a7984111-9d42-4ceb-94c9-c4cf0e56c35a.wxs.MuTect2.aliquot.maf.gz	b36b69ab27ead0e4de1e69149be15c17	852622	released
aadf2465-bcb8-4c9d-9e4b-8e220b85d097	TCGA_LUAD.98aeb45b-9afd-4e1d-a5d4-61998ce36261.wxs.MuTect2.somatic_annotation.vcf.gz	edcb571695a7965323e4ef7793693136	2350552	released
e41cf239-ae72-4b86-b6b3-e3cc2411e684	TCGA-64-1677-01A-21-2190-20_RPPA_data.tsv	586fd533371814291d77991fd3d42677	24114	released
f602e25f-c5d2-498f-be64-c2c0670245f5	TCGA-LUAD.1d98f8a3-ebe4-4a09-b8a4-48ec1cdcfd2e.ascat3.gene_level_copy_number.v36.tsv	f06528913f721047284d500889c07ec9	3445714	released
ae47c538-7b28-4295-964f-df13b2dd1297	TCGA-LUAD.1d98f8a3-ebe4-4a09-b8a4-48ec1cdcfd2e.ascat2.allelic_specific.seg.txt	5174a87f00b375a12772f107236eb36a	9443	released
90b99692-e99b-47f0-bc60-2307ebb8a3dd	TCGA-LUAD.1d98f8a3-ebe4-4a09-b8a4-48ec1cdcfd2e.absolute_liftover.gene_level_copy_number.v36.tsv	c3bc1ccd3f096adba1deed72627f55e3	3430409	released
356004c4-ee26-430e-95ac-ad8e717811ff	nationwidechildrens.org_ssf.TCGA-50-5939.xml	219b7083417871d8744ea69e65cdd402	15821	released
8aa50c9a-73ae-4af2-9bae-0ea5b9ee718a	TCGA-LUAD.c044b99b-2743-4440-a16a-0d4fd679c885.arriba.rna_fusion.tsv	17c8ead3e6c3afa652c0996fd1ad7336	3313	released
abf9d31d-8611-45be-88ba-47077206ba91	TCGA-LUAD.b29e8495-577b-40eb-a991-d7b03a26a083.arriba.rna_fusion.bedpe	f874f29d8cff281871c3b96c817ed728	340	released
cb90b213-b6be-4d8c-b01e-3885b696b03c	TCGA_LUAD.13ed85ad-b2ee-4dc0-bba2-e70fb7bd566e.wxs.Pindel.somatic_annotation.vcf.gz	db859bcd781519d3ddb59944e02ac3b4	120804	released
2f0fa6e6-4e69-4cd8-bdcb-0f63df1b6585	TCGA-LUAD.31b6b1e0-fe66-4004-b182-e8ed3a264453.wgs.varscan2.raw_somatic_mutation.vcf.gz	e8aee948a742f443355152101571417c	3173263	released
e2ba67c6-384a-4803-84a4-3f265e668d0f	a84ef848-a790-4e90-96b4-45b24c3aaaf4.rna_seq.transcriptome.gdc_realn.bam	d122d5880086d3f5a11be2bdd7a89cfb	9317178363	released
fbfaf64d-6acd-4518-a1e0-5c8b462d2eed	TCGA-LUAD.aea90ceb-2815-482f-bf78-367d3bf5fa2e.star_fusion.rna_fusion.tsv	9569da56b51f993d64fe46c5d8d00134	1243	released
534be77b-6ce5-410b-80cd-fccd606a1831	a84ef848-a790-4e90-96b4-45b24c3aaaf4.rna_seq.genomic.gdc_realn.bam	b23ed3b2fc1ceb377846033714632ce8	4220097375	released
d4681396-8397-42ff-b73e-4f6eb507c412	4a39a182-e583-4ff0-a8f0-f73b0f5c4f20.rna_seq.star_splice_junctions.tsv.gz	1e3a38f02b65f5552b24afb7d2af0bcd	2324510	released
a54e95cc-2b1b-494f-b533-f2814550908f	DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B02_771524.grch38.seg.v2.txt	f105e9bae8f71a0f3edb2d263a552a8e	24015	released
36a45dd1-65ba-488b-a726-650a1ab7d4eb	ad83b770-5747-4fa5-9ed4-df71c1569a78.somatic.SV.bedpe	88de6292222f5c44bdf6e0e13b01508c	292927	released
df7df13d-545a-4830-8a2f-cde220260ed3	559017d8-4b22-4313-abdd-d3526c889d7f_wxs_gdc_realn.bam	affb5fd3f4511b72e7c19c76bd1c05da	24807563121	released
9e2e2f43-e214-406d-89b8-eea87a570bdb	4a39a182-e583-4ff0-a8f0-f73b0f5c4f20.rna_seq.chimeric.gdc_realn.bam	da3bf75a852f3e96e8c9b1a7007af2cc	63933775	released
84654096-681c-4e99-8271-7e28f5b4a147	2074a151-7437-480e-804c-e3626411e109_wgs_gdc_realn.bam	d457e1bcc1b5dd8cf75fd0045317e825	428006265831	released
43fb56df-2848-4307-86ff-d81ba1211d2b	EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_B06_585268.birdseed.data.txt	2ee0e2c85079c0ca607f68da964f20ba	20850936	released
f6995127-9827-4186-933e-2c0f56fda9d3	TCGA-LUAD.361467f5-277e-4bb4-a6d7-739a24961c02.wgs.varscan2.raw_somatic_mutation.vcf.gz	cef0657160911e528acca226f9d421fc	1192388	released
d3ac3765-b50f-4193-835b-1aa9cc2c8b9f	TCGA_LUAD.fd34d7c4-78c8-4b98-8ea2-d4a92c45b134.wxs.MuSE.somatic_annotation.vcf.gz	40acc08652327752e51f7c2a28dc765b	258004	released
1b36396f-327c-4fe4-8b1f-3d72998ecd0e	6560f413-23ef-456f-a904-86f4bbe872d6.wxs.MuTect2.aliquot.maf.gz	d1ec5a389ce78c2646e0eca43cfbe8d3	1844803	released
6b8eace0-1ae0-47d7-9567-a9c1a133baea	nationwidechildrens.org_clinical.TCGA-64-1677.xml	f54f1848481f268e7d90dcbea8280806	57611	released
cca1d7e5-bc17-4221-9338-506f24054afd	DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B02_771524.birdseed.data.txt	e26d7e82eeb3208ae0b6d784002fe11f	20851964	released
9e03a58a-1333-4d7a-8531-594e894bb38c	EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_C03_585120.nocnv_grch38.seg.v2.txt	5782c473337219bc263fdb457dcc6440	14588	released
a6e42b36-60f2-4626-9b55-9b89fdf7d29d	TCGA_LUAD.360a1b06-7d0d-4fa5-a5f2-d980144fc9cb.wxs.Pindel.somatic_annotation.vcf.gz	765030ecf1e19d38cab5d187da4b227f	126420	released
2515bf0a-8583-4d89-b3d8-2213d6b7dba2	TCGA-LUAD.a20d6ddf-2136-4783-993b-e3dd2facae3b.star_fusion.rna_fusion.bedpe	881fb371a0e6542525d74452dde9dbd7	450	released
62eebd2b-c888-426e-925c-eec09ac103ef	08d803d0-a294-4f70-9560-563357172bbb_wgs_gdc_realn.cr.igv.reheader.seg.txt	298f2e1d24133d713d48c2d22c0ad45b	571331	released
55d83342-fea1-49b4-a444-9fca5b29af4a	001efc28-eef7-4e3e-b8f9-79d9d5452274_noid_Red.idat	99c87112ce1a70b25f7943488fa8617a	8095236	released
3f354f22-d0ef-43c4-880e-01e77c0bf4b8	TCGA-64-1677-01Z-00-DX1.7720D42B-1F57-4C23-9BC5-87C456E7737B.svs	e0b68097e1edd8185bc8eed843cd9d28	690657835	released
ce31b094-56be-4dee-8974-4eb0e28e46af	TCGA-LUAD.c08efc91-48b3-4b70-8d88-561acfe394ac.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	bed9c59815204f58ad9dc41f4ad0cd04	220605	released
019cbce5-4b5d-4e34-bfed-db0bcbfa7254	TCGA-LUAD.813d1062-cdca-4874-9ffe-653471d2dce2.arriba.rna_fusion.bedpe	bd0ebd649ab13b486aaa67ae9ad862ea	1239	released
e4b97b81-f43d-4a2f-a587-0c9638b293ff	c25a2751-e732-4ef7-a18c-2a0bf8f7040e.somatic_sv.vcf.gz	fca658ab7439b59043ef42eea72733cf	44404	released
bc4c6ae1-eadb-4ce7-a0a2-bbde362d529a	TCGA-50-5939-01A-11H-1627-13_mirna_gdc_realn.bam	49f2a45d8dc0476f2d3a679027eab69d	213716775	released
a87bf8a7-eceb-4d17-b5b8-33ca4dc7251c	TCGA-64-1677.31F047F0-DF34-44D4-B0D1-A3B43833F560.PDF	a0fc3b94dd6e713bd384c08cd831ec16	117445	released
4f84d943-f318-4d54-8644-67f9f89ce719	4a39a182-e583-4ff0-a8f0-f73b0f5c4f20.rna_seq.transcriptome.gdc_realn.bam	31d881a3029a0bd913d53de8f6d04aee	8496580305	released
1c3f7b18-2834-4b24-9f61-ec3a8ad49b21	e2ea37e4-e2c7-4914-9e35-894d9859fc5b.wxs.Pindel.aliquot.maf.gz	aaeb2e7ac11bdccbcdac700b6017d1a2	164807	released
a9816824-4dac-4106-a722-4f9d0a1df5af	EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_C03_585120.birdseed.data.txt	664321f0a4aa62e0d1d0f37582b8e681	20850936	released
31863512-5f35-4067-bdaa-b99b3ca46d63	a84ef848-a790-4e90-96b4-45b24c3aaaf4.rna_seq.chimeric.gdc_realn.bam	d2a542c9e202ae87be5799228cdb0582	82746005	released
070723c1-65ed-4ac4-828c-bb67f809e27b	TCGA-LUAD.837c4145-4dda-4a7c-b01b-0be687d13b3c.gene_level_copy_number.v36.tsv	e36be6fba182f3a379c35759cc2e836a	3447083	released
6f66d96f-4da5-4e91-9b29-01f1e49efff3	TCGA-64-1677-01A-01D-A92P-36.WholeGenome.RP-1657.bam	26c5d6822a59358f0f4190242ad62ce4	414720484034	released
83c63b77-8bf1-41e2-90de-4e154d950c4c	b57a26a8-6fa2-4559-9c21-c2964c569708_noid_Grn.idat	9f9d62c356ebd146d04a2a7571bb238e	8095259	released
862d110f-7b7d-4e51-8e99-161adb2dd7e3	51620300-cc96-4182-bfef-f663a675928d.wxs.pindel.raw_somatic_mutation.vcf.gz	9d56a1d07953e24e2ccb9a3cf7ee1cbc	22647	released
026e267d-ee13-409b-b410-3fe8b7c3753f	702c71e8-47ec-48b2-a503-7deaa170ae67.wxs.MuTect2.aliquot.maf.gz	32c8bc7a6748e2b3b3686daf6b27ec93	2487441	released
5d2d5e2a-b554-42cc-a6d5-becca1fd2271	TCGA-78-7633-01A-13-2192-20_RPPA_data.tsv	283e874b334884cacfbb8028249b6382	24065	released
f2053a28-e654-4070-9f23-b232bd8b5581	b57a26a8-6fa2-4559-9c21-c2964c569708_noid_Red.idat	02886d152ff90c4b3b36d2005d3e2b08	8095259	released
69fad766-ee6e-45ba-af1a-6a44b28ad23d	TCGA-LUAD.8d60c44d-12be-4bd7-8993-de66fae838ed.arriba.rna_fusion.bedpe	1d62148047ab55ebb3be281f3dcd1cf5	725	released
c82d6a42-8fd6-42c3-8260-acbb29740a4f	06c83065-5800-451a-84a7-7a7f352493ec.rna_seq.chimeric.gdc_realn.bam	e7a2f768aad388239c63b1e5c1fa3c4d	167357174	released
097d2af3-f8c3-48fe-ba50-f9f7c60aeec9	fd916bf5-654d-46db-a036-ce4d0c2e8849.wxs.mutect2.raw_somatic_mutation.vcf.gz	f7106b921161f00432275d62b76050fb	396465	released
abb444c4-4cd4-4724-831c-b460654affbf	aea06070-5a30-4f58-8117-68f669dbe7bf_wxs_gdc_realn.bam	00a96a113e9a2777ac582628807897c7	15711285768	released
9835992d-8570-49e4-80ed-82e5794ee680	TCGA-LUAD.837c4145-4dda-4a7c-b01b-0be687d13b3c.absolute_liftover.gene_level_copy_number.v36.tsv	ef2d614cda23d374ceba608193d6ca40	3432308	released
14002bdf-d579-4339-8e8a-fc90aa927bb5	TCGA-78-7633-01A-01-TS1.dd3ba417-5cd2-4de4-9814-fbf39c7ee8dc.svs	1664cb4d5b0850f67ab17ffb01ab1d4e	265468927	released
fb0727aa-a45d-48ff-88f3-c99efecbce72	TCGA_LUAD.5882fcf1-c259-408a-869e-6e5035c6ac20.wxs.Pindel.somatic_annotation.vcf.gz	94c200860a8741cb87b327bc3b3d929d	44247	released
2ac55033-f4d1-4682-be32-56fdcffb2b0b	TCGA-78-7633-01A-11D-A92R-36.WholeGenome.RP-1657.bam	889d247b004bcd949a92dea9fe0cb134	414207095033	released
49453e81-56b8-43b7-b56f-6195038a1142	ed30ab10-5d65-4aeb-ba72-ec3e9b768cd3.rna_seq.augmented_star_gene_counts.tsv	48a773f9dc82c8e4558bd66038da6bea	4212895	released
ee9f3347-2220-4b98-acd0-14db4b881f3e	TCGA-LUAD.a132cc46-1133-4968-bf57-ba7d73d21bb8.ascat2.allelic_specific.seg.txt	fac90019b76aaa89c0317793c2a5192f	5450	released
f4ada078-f20a-4afb-b14e-b9dc3ed861de	acfa3a7d-574b-48ba-bb4a-d07c43ae6ea3.wxs.pindel.raw_somatic_mutation.vcf.gz	933175bdf612796d5e21504fac6f5df8	64225	released
0f01f50f-495a-455d-986d-28c65e345a80	06c83065-5800-451a-84a7-7a7f352493ec.rna_seq.augmented_star_gene_counts.tsv	cbd8ecfb77292db5806d978fdb5b45a5	4243547	released
3dd0dccf-ec38-4113-b969-16c9f8017dc5	NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_F03_914360.CEL	36d26a01faabf05a4111d40ccca86846	69089005	released
7c9fc6b3-d60b-43ad-8a50-991688d414a7	nationwidechildrens.org_biospecimen.TCGA-78-7633.xml	1ae6e4ba912fc2b96bb6b5cf46078b79	59435	released
83444424-63ad-4e57-a6f6-5b90eed2617d	NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_A11_914290.nocnv_grch38.seg.v2.txt	0817114a236823b94e6efb4bcee354a1	10518	released
b7e50c64-0f35-4c1f-82cd-140b64b0b4b8	a34b1b60-ae5a-46a4-b0a2-f6d2366e4f9b.wxs.aliquot_ensemble_masked.maf.gz	ad1b2d80f0e15dbad57a2c2848166eef	38151	released
74e149ed-eab7-481d-9c4e-a0f168044d49	TCGA-LUAD.ae18f012-9325-41ed-97ff-fa2adc136fb2.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
795c7707-c384-49be-bccf-697140091269	ec1f06c7-5c4d-44ec-96e2-c0637a6b3c43_noid_Grn.idat	153f0a24d156b73a4f5edaee4c4a7c7f	719552	released
64a6128c-7391-43de-8455-ec8201a33e18	e7bdfc50-ae4f-4483-b32b-646043b6b76d.wxs.Pindel.aliquot.maf.gz	1a94482b77b2fc5baaa7d8ff71f00ccd	32030	released
0b585d84-67b1-46ee-9b70-0eee0136d105	BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_C01_787114.birdseed.data.txt	b75f765c1a6811d09e76af12dc7f8f37	20850930	released
6a380fb0-69d7-4410-9453-8f3695fe5630	NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_A11_914290.grch38.seg.v2.txt	cf70d51a338cd71978b2ac5cff1f49ff	29717	released
570324a1-b764-4569-b7e3-258c8df72893	0e3e11b9-9f43-4a0d-8665-023fae9f8b00.rna_seq.transcriptome.gdc_realn.bam	e6e801500887c85316939cd90bb809f9	6715612983	released
c916f887-6e77-4fc6-a692-30375d28650f	06c83065-5800-451a-84a7-7a7f352493ec.rna_seq.genomic.gdc_realn.bam	20f193c3bd23129bd5a614965eb7785f	10007934960	released
4169086d-bfd2-46af-9a3f-4b86c05834ec	TCGA-LUAD.a67a55d7-9778-418d-804b-f843a9b37e13.arriba.rna_fusion.bedpe	4c3a0ad05b18f5649e55ae0ffa0e2e59	3346	released
756d954b-8c65-4d94-bde5-f312f2826b5e	35b3b1be-aabe-461a-b26a-44c7c39542c3_wxs_gdc_realn.bam	fea83852728b0e0472bd8fd612007191	10298011889	released
7d5eba93-f614-4bc5-b3f7-738c1171f4b1	TCGA-78-7633-10A-01D-A92R-36.WholeGenome.RP-1657.bam	2cd33623b02dd1df09c4fcfede712755	153180751578	released
7821a8f3-0ff3-451f-bfe7-a9fa9e8782db	TCGA-LUAD.ae18f012-9325-41ed-97ff-fa2adc136fb2.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
11a8044c-5f37-4736-9d37-807ab7882c0c	nationwidechildrens.org_ssf.TCGA-78-7633.xml	8705bb2cbd4af31d7a815a8bfeb0bdb8	15842	released
f31564f1-2944-494b-a1f8-16a0e8d0bb70	NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_A11_914290.birdseed.data.txt	5175d494f9b6a9cc9a4a30aacfdf9e82	20851972	released
99f35405-1684-47e2-8254-ed9a8cb8bc05	959538b9-ebbf-4624-b614-55c5de0680a2.wxs.MuSE.aliquot.maf.gz	65cf0eb87106df58e097d94fd2e5a836	191063	released
c6903143-2ab6-4ba9-8d35-535f0f2d766e	a34b1b60-ae5a-46a4-b0a2-f6d2366e4f9b.wxs.aliquot_ensemble_raw.maf.gz	f4f511b881a324a9ec0dd8f5f90056ee	141515	released
7cd054c2-6a40-4bb6-86c4-7832b55478f5	NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_F03_914360.birdseed.data.txt	2407941e4710273da3071326ecd439eb	20851972	released
cc7afc7a-6a34-463e-a80b-7760467ecf8e	TCGA-78-7633-01A-11H-2065-13_mirna_gdc_realn.bam	91e76329c49aa070ef98a426bec4b405	244708485	released
f4a1112f-93eb-4710-8961-7217dd48d0e6	TCGA-LUAD.8d60c44d-12be-4bd7-8993-de66fae838ed.arriba.rna_fusion.tsv	5cf6ff474e0b1a9dec51bdf6e8f959cc	6082	released
e900d8eb-a096-4aa8-a2c0-899153e31d08	TCGA-78-7633-01A-01-BS1.da9ab57a-5c4d-4d61-b592-c794e326f134.svs	6fca75866ee4a48f843fcd9bc2170958	294540483	released
54d770d6-5f1e-4809-abe4-1f5aacbf7726	7e7b7260-2ea0-41dc-94bf-86c8d736561c_wgs_gdc_realn.bam	519e9ec042fe5a49b4595fa36258a2ab	51053329510	released
7547de77-0898-49c4-a8ed-49961c3e419b	de9a3263-6acd-4bbb-9f91-d4e7fcbefa04_wgs_gdc_realn.cr.igv.reheader.seg.txt	1b64ae5419196bb342c252a332c6a3bb	612249	released
945edb75-7073-4b3a-84b2-1c1423cd9afa	nationwidechildrens.org_omf.TCGA-78-7633.xml	a189261d5dd1cf234c9a4f6e3b2c73c7	10880	released
a330b747-4e69-44d6-b7b3-e7400615abf8	TCGA_LUAD.b5fb0db2-2aea-430c-9694-3ff6e5bdf463.wxs.MuTect2.somatic_annotation.vcf.gz	7dc968abba74b3f9f59fb79fd85ed423	1124984	released
2862257b-056d-497b-912a-e8d3fe664343	TCGA-78-7633.B1031A29-F3AF-4F4F-A3D2-1BE59C524222.PDF	8cdb29a47b7f39b525aed781b768fd4d	2140027	released
c039eedb-52d6-4a0a-b8e9-8bf37c32df8e	b05fb0e4-d31e-4742-9635-951d201a2bd2.somatic_sv.vcf.gz	88b8c1677996da1ebb32d63073bab79f	75110	released
01954393-6fd5-422b-bf9e-36fab4452619	TCGA-38-6178-01Z-00-DX1.5932337D-BA2B-455D-9E34-22961EFA2170.svs	8e0f787f1d000d37e45eebaa49cff894	755655235	released
5f6ba017-d71f-4a5a-96ed-f10a5a61091b	NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_A11_914290.CEL	133cea671cfa4d07861e4a8b4b565b86	69108241	released
ef21a67a-f9c7-40d6-bebe-bd0591de7367	NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_F03_914360.nocnv_grch38.seg.v2.txt	cf20f5b58f788ce71ffd21cf6662fa1f	4511	released
1c1e419b-3c74-4d31-b98b-417c4155ab3e	307f6704-ea98-4214-8eb9-687c8af82281.wxs.varscan2.raw_somatic_mutation.vcf.gz	856236119e47b29931b6df8786d52ec3	29279	released
bd8fd428-170a-4f34-8424-3552824ee991	TCGA-LUAD.88439ed8-d349-4cf9-8966-e102050fda7e.wgs.varscan2.raw_somatic_mutation.vcf.gz	106c3a2db5d08ee19be137c1649a3bf7	2770038	released
ecf951d6-c8fa-40e7-b4c5-eddcb3bc62e2	TCGA_LUAD.fffaeefa-72a6-4df7-be27-de040cb2c54f.wxs.VarScan2.somatic_annotation.vcf.gz	9873c0c14bbe8df1e8740dc7927511cb	246181	released
ec45b3bf-2390-4028-af86-c4b2cf0fb140	TCGA-38-6178-01A-11H-1754-13_mirna_gdc_realn.bam	e31a00eec72f2038a0c29b4f13dac011	371718722	released
13d1fdd6-30bb-4272-a074-03e212cd80ca	b05fb0e4-d31e-4742-9635-951d201a2bd2.somatic.SV.bedpe	a3d8f9e786c53a543e59d9fda7f384d5	319992	released
23664516-7764-4ea7-88a4-c27dc718b1f4	ff298d6f-071c-417a-acbe-a9ff38494f87.rna_seq.star_splice_junctions.tsv.gz	078baff7543de97b5d8e327589b1f894	2430655	released
c4416f40-ea75-4971-a8ac-48c85cfc5e2c	7f055f74-9f43-4eef-a9f6-df691620e1d8.wxs.pindel.raw_somatic_mutation.vcf.gz	2081b221f5772a40ee0e2dcdcbbc59a4	22450	released
5119b772-f49c-470a-93ca-90c4ce3897a6	GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_F06_902896.nocnv_grch38.seg.v2.txt	0169fc6b40a823fcdbf11f7c0233a207	3330	released
9abdec6c-d93f-4dba-9e75-dce52d047746	TCGA-LUAD.e1e62c05-5199-4c17-8086-8097d521033a.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
496196a7-3c71-48a2-82fb-81a29aa876d5	TCGA-LUAD.c786802a-7f68-4170-a26b-38362eb5b5f7.absolute_liftover.gene_level_copy_number.v36.tsv	82aab1537fadfa27a58c940a90a8b95a	3430490	released
